month,day,hour,weekday,minute,i_m1sum,power_consumption
1,1,0,5,0,0.0,0.0
1,1,0,5,15,0.0,0.0
1,1,0,5,30,0.0,0.0
1,1,0,5,45,0.0,0.0
1,1,1,5,0,0.0,0.0
1,1,1,5,15,0.0,0.0
1,1,1,5,30,0.0,0.0
1,1,1,5,45,0.0,0.0
1,1,2,5,0,0.0,0.0
1,1,2,5,15,0.0,0.0
1,1,2,5,30,0.0,0.0
1,1,2,5,45,0.0,0.0
1,1,3,5,0,0.0,0.0
1,1,3,5,15,0.0,0.0
1,1,3,5,30,0.0,0.0
1,1,3,5,45,0.0,0.0
1,1,4,5,0,0.0,0.0
1,1,4,5,15,0.0,0.0
1,1,4,5,30,0.0,0.0
1,1,4,5,45,0.0,0.0
1,1,5,5,0,0.0,0.0
1,1,5,5,15,0.0,0.0
1,1,5,5,30,0.0,0.0
1,1,5,5,45,0.0,0.0
1,1,6,5,0,0.0,0.0
1,1,6,5,15,0.0,0.0
1,1,6,5,30,0.0,0.0
1,1,6,5,45,4.0,0.0
1,1,7,5,0,9.0,0.0
1,1,7,5,15,15.0,0.0
1,1,7,5,30,24.0,0.0
1,1,7,5,45,24.0,0.0
1,1,8,5,0,43.0,40.0
1,1,8,5,15,83.0,118.0
1,1,8,5,30,128.0,200.0
1,1,8,5,45,164.0,275.0
1,1,9,5,0,130.0,208.0
1,1,9,5,15,129.0,200.0
1,1,9,5,30,151.0,0.0
1,1,9,5,45,209.0,0.0
1,1,10,5,0,287.0,482.0
1,1,10,5,15,632.0,798.0
1,1,10,5,30,962.0,1341.0
1,1,10,5,45,1116.0,1559.0
1,1,11,5,0,1075.0,1439.0
1,1,11,5,15,1205.0,1350.0
1,1,11,5,30,506.0,809.0
1,1,11,5,45,301.0,534.0
1,1,12,5,0,309.0,49.0
1,1,12,5,15,283.0,126.0
1,1,12,5,30,312.0,346.0
1,1,12,5,45,286.0,503.0
1,1,13,5,0,788.0,1035.0
1,1,13,5,15,892.0,1142.0
1,1,13,5,30,1012.0,705.0
1,1,13,5,45,800.0,664.0
1,1,14,5,0,684.0,333.0
1,1,14,5,15,536.0,241.0
1,1,14,5,30,299.0,250.0
1,1,14,5,45,156.0,0.0
1,1,15,5,0,45.0,0.0
1,1,15,5,15,20.0,0.0
1,1,15,5,30,7.0,0.0
1,1,15,5,45,4.0,0.0
1,1,16,5,0,0.0,0.0
1,1,16,5,15,0.0,0.0
1,1,16,5,30,0.0,0.0
1,1,16,5,45,0.0,0.0
1,1,17,5,0,0.0,0.0
1,1,17,5,15,0.0,0.0
1,1,17,5,30,0.0,0.0
1,1,17,5,45,0.0,0.0
1,1,18,5,0,0.0,0.0
1,1,18,5,15,0.0,0.0
1,1,18,5,30,0.0,0.0
1,1,18,5,45,0.0,0.0
1,1,19,5,0,0.0,0.0
1,1,19,5,15,0.0,0.0
1,1,19,5,30,0.0,0.0
1,1,19,5,45,0.0,0.0
1,1,20,5,0,0.0,0.0
1,1,20,5,15,0.0,0.0
1,1,20,5,30,0.0,0.0
1,1,20,5,45,0.0,0.0
1,1,21,5,0,0.0,0.0
1,1,21,5,15,0.0,0.0
1,1,21,5,30,0.0,0.0
1,1,21,5,45,0.0,0.0
1,1,22,5,0,0.0,0.0
1,1,22,5,15,0.0,0.0
1,1,22,5,30,0.0,0.0
1,1,22,5,45,0.0,0.0
1,1,23,5,0,0.0,0.0
1,1,23,5,15,0.0,0.0
1,1,23,5,30,0.0,0.0
1,1,23,5,45,0.0,12.0
1,2,0,6,0,0.0,25.0
1,2,0,6,15,0.0,18.0
1,2,0,6,30,0.0,18.0
1,2,0,6,45,0.0,16.0
1,2,1,6,0,0.0,14.0
1,2,1,6,15,0.0,23.0
1,2,1,6,30,0.0,30.0
1,2,1,6,45,0.0,16.0
1,2,2,6,0,0.0,16.0
1,2,2,6,15,0.0,59.0
1,2,2,6,30,0.0,53.0
1,2,2,6,45,0.0,18.0
1,2,3,6,0,0.0,12.0
1,2,3,6,15,0.0,19.0
1,2,3,6,30,0.0,3.0
1,2,3,6,45,0.0,13.0
1,2,4,6,0,0.0,20.0
1,2,4,6,15,0.0,21.0
1,2,4,6,30,0.0,30.0
1,2,4,6,45,0.0,48.0
1,2,5,6,0,0.0,35.0
1,2,5,6,15,0.0,46.0
1,2,5,6,30,0.0,37.0
1,2,5,6,45,0.0,36.0
1,2,6,6,0,0.0,42.0
1,2,6,6,15,0.0,52.0
1,2,6,6,30,0.0,43.0
1,2,6,6,45,0.0,41.0
1,2,7,6,0,0.0,35.0
1,2,7,6,15,4.0,70.0
1,2,7,6,30,45.0,74.0
1,2,7,6,45,79.0,91.0
1,2,8,6,0,114.0,169.0
1,2,8,6,15,157.0,261.0
1,2,8,6,30,197.0,315.0
1,2,8,6,45,274.0,489.0
1,2,9,6,0,493.0,926.0
1,2,9,6,15,405.0,736.0
1,2,9,6,30,328.0,592.0
1,2,9,6,45,301.0,489.0
1,2,10,6,0,367.0,146.0
1,2,10,6,15,370.0,599.0
1,2,10,6,30,814.0,1121.0
1,2,10,6,45,917.0,923.0
1,2,11,6,0,1111.0,225.0
1,2,11,6,15,717.0,1065.0
1,2,11,6,30,828.0,1407.0
1,2,11,6,45,685.0,1128.0
1,2,12,6,0,1002.0,197.0
1,2,12,6,15,1042.0,126.0
1,2,12,6,30,572.0,300.0
1,2,12,6,45,610.0,120.0
1,2,13,6,0,425.0,82.0
1,2,13,6,15,403.0,92.0
1,2,13,6,30,224.0,37.0
1,2,13,6,45,208.0,117.0
1,2,14,6,0,172.0,53.0
1,2,14,6,15,122.0,95.0
1,2,14,6,30,89.0,44.0
1,2,14,6,45,47.0,42.0
1,2,15,6,0,36.0,19.0
1,2,15,6,15,19.0,0.0
1,2,15,6,30,7.0,0.0
1,2,15,6,45,3.0,0.0
1,2,16,6,0,0.0,0.0
1,2,16,6,15,0.0,0.0
1,2,16,6,30,0.0,0.0
1,2,16,6,45,0.0,0.0
1,2,17,6,0,0.0,0.0
1,2,17,6,15,0.0,0.0
1,2,17,6,30,0.0,0.0
1,2,17,6,45,0.0,0.0
1,2,18,6,0,0.0,0.0
1,2,18,6,15,0.0,0.0
1,2,18,6,30,0.0,0.0
1,2,18,6,45,0.0,0.0
1,2,19,6,0,0.0,0.0
1,2,19,6,15,0.0,0.0
1,2,19,6,30,0.0,0.0
1,2,19,6,45,0.0,0.0
1,2,20,6,0,0.0,0.0
1,2,20,6,15,0.0,0.0
1,2,20,6,30,0.0,0.0
1,2,20,6,45,0.0,0.0
1,2,21,6,0,0.0,0.0
1,2,21,6,15,0.0,0.0
1,2,21,6,30,0.0,0.0
1,2,21,6,45,0.0,0.0
1,2,22,6,0,0.0,0.0
1,2,22,6,15,0.0,0.0
1,2,22,6,30,0.0,0.0
1,2,22,6,45,0.0,0.0
1,2,23,6,0,0.0,0.0
1,2,23,6,15,0.0,0.0
1,2,23,6,30,0.0,0.0
1,2,23,6,45,0.0,0.0
1,3,0,0,0,0.0,0.0
1,3,0,0,15,0.0,0.0
1,3,0,0,30,0.0,0.0
1,3,0,0,45,0.0,0.0
1,3,1,0,0,0.0,0.0
1,3,1,0,15,0.0,0.0
1,3,1,0,30,0.0,0.0
1,3,1,0,45,0.0,0.0
1,3,2,0,0,0.0,0.0
1,3,2,0,15,0.0,0.0
1,3,2,0,30,0.0,0.0
1,3,2,0,45,0.0,0.0
1,3,3,0,0,0.0,0.0
1,3,3,0,15,0.0,0.0
1,3,3,0,30,0.0,0.0
1,3,3,0,45,0.0,0.0
1,3,4,0,0,0.0,0.0
1,3,4,0,15,0.0,0.0
1,3,4,0,30,0.0,0.0
1,3,4,0,45,0.0,0.0
1,3,5,0,0,0.0,44.0
1,3,5,0,15,0.0,45.0
1,3,5,0,30,0.0,42.0
1,3,5,0,45,0.0,40.0
1,3,6,0,0,0.0,37.0
1,3,6,0,15,0.0,34.0
1,3,6,0,30,0.0,38.0
1,3,6,0,45,0.0,45.0
1,3,7,0,0,0.0,34.0
1,3,7,0,15,0.0,32.0
1,3,7,0,30,3.0,30.0
1,3,7,0,45,64.0,89.0
1,3,8,0,0,76.0,93.0
1,3,8,0,15,87.0,111.0
1,3,8,0,30,127.0,198.0
1,3,8,0,45,154.0,259.0
1,3,9,0,0,136.0,225.0
1,3,9,0,15,139.0,224.0
1,3,9,0,30,256.0,455.0
1,3,9,0,45,277.0,495.0
1,3,10,0,0,181.0,303.0
1,3,10,0,15,172.0,225.0
1,3,10,0,30,169.0,275.0
1,3,10,0,45,185.0,329.0
1,3,11,0,0,354.0,648.0
1,3,11,0,15,192.0,335.0
1,3,11,0,30,191.0,326.0
1,3,11,0,45,238.0,418.0
1,3,12,0,0,284.0,512.0
1,3,12,0,15,308.0,561.0
1,3,12,0,30,306.0,560.0
1,3,12,0,45,269.0,480.0
1,3,13,0,0,215.0,372.0
1,3,13,0,15,164.0,282.0
1,3,13,0,30,126.0,198.0
1,3,13,0,45,106.0,164.0
1,3,14,0,0,90.0,139.0
1,3,14,0,15,85.0,118.0
1,3,14,0,30,72.0,81.0
1,3,14,0,45,51.0,44.0
1,3,15,0,0,20.0,0.0
1,3,15,0,15,6.0,0.0
1,3,15,0,30,2.0,0.0
1,3,15,0,45,0.0,0.0
1,3,16,0,0,0.0,0.0
1,3,16,0,15,0.0,0.0
1,3,16,0,30,0.0,0.0
1,3,16,0,45,0.0,0.0
1,3,17,0,0,0.0,0.0
1,3,17,0,15,0.0,0.0
1,3,17,0,30,0.0,0.0
1,3,17,0,45,0.0,0.0
1,3,18,0,0,0.0,0.0
1,3,18,0,15,0.0,0.0
1,3,18,0,30,0.0,0.0
1,3,18,0,45,0.0,0.0
1,3,19,0,0,0.0,0.0
1,3,19,0,15,0.0,0.0
1,3,19,0,30,0.0,0.0
1,3,19,0,45,0.0,0.0
1,3,20,0,0,0.0,0.0
1,3,20,0,15,0.0,0.0
1,3,20,0,30,0.0,32.0
1,3,20,0,45,0.0,103.0
1,3,21,0,0,0.0,97.0
1,3,21,0,15,0.0,88.0
1,3,21,0,30,0.0,91.0
1,3,21,0,45,0.0,90.0
1,3,22,0,0,0.0,98.0
1,3,22,0,15,0.0,100.0
1,3,22,0,30,0.0,100.0
1,3,22,0,45,0.0,522.0
1,3,23,0,0,0.0,98.0
1,3,23,0,15,0.0,91.0
1,3,23,0,45,0.0,48.0
1,4,0,1,0,0.0,31.0
1,4,0,1,15,0.0,19.0
1,4,0,1,30,0.0,17.0
1,4,0,1,45,0.0,17.0
1,4,1,1,0,0.0,16.0
1,4,1,1,15,0.0,15.0
1,4,1,1,30,0.0,27.0
1,4,1,1,45,0.0,24.0
1,4,2,1,15,0.0,16.0
1,4,2,1,30,0.0,44.0
1,4,2,1,45,0.0,55.0
1,4,3,1,0,0.0,38.0
1,4,3,1,15,0.0,38.0
1,4,3,1,30,0.0,20.0
1,4,3,1,45,0.0,20.0
1,4,4,1,0,0.0,17.0
1,4,4,1,15,0.0,55.0
1,4,4,1,30,0.0,38.0
1,4,4,1,45,0.0,50.0
1,4,5,1,0,0.0,39.0
1,4,5,1,15,0.0,39.0
1,4,5,1,30,0.0,38.0
1,4,5,1,45,0.0,38.0
1,4,6,1,0,0.0,38.0
1,4,6,1,15,0.0,42.0
1,4,6,1,30,0.0,43.0
1,4,6,1,45,0.0,30.0
1,4,7,1,0,0.0,32.0
1,4,7,1,15,0.0,33.0
1,4,7,1,30,4.0,53.0
1,4,7,1,45,59.0,133.0
1,4,8,1,0,74.0,205.0
1,4,8,1,15,98.0,137.0
1,4,8,1,30,136.0,222.0
1,4,8,1,45,144.0,236.0
1,4,9,1,0,129.0,208.0
1,4,9,1,15,175.0,300.0
1,4,9,1,30,178.0,297.0
1,4,9,1,45,155.0,256.0
1,4,10,1,0,137.0,158.0
1,4,10,1,15,172.0,304.0
1,4,10,1,30,136.0,222.0
1,4,10,1,45,120.0,193.0
1,4,11,1,0,100.0,148.0
1,4,11,1,15,103.0,146.0
1,4,11,1,30,108.0,165.0
1,4,11,1,45,141.0,231.0
1,4,12,1,0,170.0,299.0
1,4,12,1,15,266.0,478.0
1,4,12,1,30,373.0,679.0
1,4,12,1,45,362.0,646.0
1,4,13,1,0,356.0,639.0
1,4,13,1,15,400.0,739.0
1,4,13,1,30,256.0,445.0
1,4,13,1,45,265.0,478.0
1,4,14,1,0,180.0,321.0
1,4,14,1,15,88.0,122.0
1,4,14,1,30,110.0,156.0
1,4,14,1,45,56.0,59.0
1,4,15,1,0,22.0,0.0
1,4,15,1,15,10.0,0.0
1,4,15,1,30,4.0,0.0
1,4,15,1,45,2.0,0.0
1,4,16,1,0,0.0,0.0
1,4,16,1,15,0.0,0.0
1,4,16,1,30,0.0,0.0
1,4,16,1,45,0.0,0.0
1,4,17,1,0,0.0,0.0
1,4,17,1,15,0.0,0.0
1,4,17,1,30,0.0,0.0
1,4,17,1,45,0.0,0.0
1,4,18,1,0,0.0,0.0
1,4,18,1,15,0.0,0.0
1,4,18,1,30,0.0,0.0
1,4,18,1,45,0.0,0.0
1,4,19,1,0,0.0,0.0
1,4,19,1,15,0.0,0.0
1,4,19,1,30,0.0,0.0
1,4,19,1,45,0.0,0.0
1,4,20,1,0,0.0,0.0
1,4,20,1,15,0.0,0.0
1,4,20,1,30,0.0,0.0
1,4,20,1,45,0.0,0.0
1,4,21,1,0,0.0,0.0
1,4,21,1,15,0.0,0.0
1,4,21,1,30,0.0,0.0
1,4,21,1,45,0.0,0.0
1,4,22,1,0,0.0,0.0
1,4,22,1,15,0.0,0.0
1,4,22,1,30,0.0,0.0
1,4,22,1,45,0.0,0.0
1,4,23,1,0,0.0,0.0
1,4,23,1,15,0.0,0.0
1,4,23,1,30,0.0,0.0
1,4,23,1,45,0.0,0.0
1,5,0,2,0,0.0,0.0
1,5,0,2,15,0.0,0.0
1,5,0,2,30,0.0,0.0
1,5,0,2,45,0.0,0.0
1,5,1,2,0,0.0,0.0
1,5,1,2,15,0.0,0.0
1,5,1,2,30,0.0,0.0
1,5,1,2,45,0.0,0.0
1,5,2,2,0,0.0,0.0
1,5,2,2,15,0.0,0.0
1,5,2,2,30,0.0,0.0
1,5,2,2,45,0.0,0.0
1,5,3,2,0,0.0,0.0
1,5,3,2,15,0.0,0.0
1,5,3,2,30,0.0,0.0
1,5,3,2,45,0.0,0.0
1,5,4,2,0,0.0,0.0
1,5,4,2,15,0.0,0.0
1,5,4,2,30,0.0,0.0
1,5,4,2,45,0.0,0.0
1,5,5,2,0,0.0,0.0
1,5,5,2,15,0.0,0.0
1,5,5,2,30,0.0,0.0
1,5,5,2,45,0.0,0.0
1,5,6,2,0,0.0,0.0
1,5,6,2,15,0.0,0.0
1,5,6,2,30,0.0,0.0
1,5,6,2,45,2.0,0.0
1,5,7,2,0,4.0,0.0
1,5,7,2,15,5.0,0.0
1,5,7,2,30,12.0,0.0
1,5,7,2,45,30.0,15.0
1,5,8,2,0,27.0,6.0
1,5,8,2,15,32.0,5.0
1,5,8,2,30,38.0,23.0
1,5,8,2,45,49.0,51.0
1,5,9,2,0,66.0,86.0
1,5,9,2,15,76.0,107.0
1,5,9,2,30,85.0,125.0
1,5,9,2,45,93.0,132.0
1,5,10,2,0,93.0,129.0
1,5,10,2,15,123.0,199.0
1,5,10,2,30,104.0,162.0
1,5,10,2,45,150.0,258.0
1,5,11,2,0,153.0,249.0
1,5,11,2,15,153.0,257.0
1,5,11,2,30,185.0,310.0
1,5,11,2,45,149.0,250.0
1,5,12,2,0,237.0,414.0
1,5,12,2,15,144.0,241.0
1,5,12,2,30,146.0,250.0
1,5,12,2,45,91.0,132.0
1,5,13,2,0,94.0,126.0
1,5,13,2,15,92.0,129.0
1,5,13,2,30,57.0,67.0
1,5,13,2,45,54.0,62.0
1,5,14,2,0,66.0,91.0
1,5,14,2,15,51.0,54.0
1,5,14,2,30,45.0,37.0
1,5,14,2,45,34.0,6.0
1,5,15,2,0,21.0,0.0
1,5,15,2,15,11.0,0.0
1,5,15,2,30,5.0,0.0
1,5,15,2,45,2.0,0.0
1,5,16,2,0,0.0,0.0
1,5,16,2,15,0.0,0.0
1,5,16,2,30,0.0,0.0
1,5,16,2,45,0.0,0.0
1,5,17,2,0,0.0,0.0
1,5,17,2,15,0.0,0.0
1,5,17,2,30,0.0,0.0
1,5,17,2,45,0.0,0.0
1,5,18,2,0,0.0,0.0
1,5,18,2,15,0.0,0.0
1,5,18,2,30,0.0,0.0
1,5,18,2,45,0.0,0.0
1,5,19,2,0,0.0,0.0
1,5,19,2,15,0.0,0.0
1,5,19,2,30,0.0,0.0
1,5,19,2,45,0.0,0.0
1,5,20,2,0,0.0,0.0
1,5,20,2,15,0.0,0.0
1,5,20,2,30,0.0,0.0
1,5,20,2,45,0.0,0.0
1,5,21,2,0,0.0,0.0
1,5,21,2,15,0.0,0.0
1,5,21,2,30,0.0,0.0
1,5,21,2,45,0.0,0.0
1,5,22,2,0,0.0,0.0
1,5,22,2,15,0.0,0.0
1,5,22,2,30,0.0,0.0
1,5,22,2,45,0.0,0.0
1,5,23,2,0,0.0,0.0
1,5,23,2,15,0.0,0.0
1,5,23,2,30,0.0,0.0
1,5,23,2,45,0.0,0.0
1,6,0,3,0,0.0,0.0
1,6,0,3,15,0.0,0.0
1,6,0,3,30,0.0,0.0
1,6,0,3,45,0.0,0.0
1,6,1,3,0,0.0,0.0
1,6,1,3,15,0.0,0.0
1,6,1,3,30,0.0,0.0
1,6,1,3,45,0.0,0.0
1,6,2,3,0,0.0,0.0
1,6,2,3,15,0.0,0.0
1,6,2,3,30,0.0,0.0
1,6,2,3,45,0.0,30.0
1,6,3,3,0,0.0,21.0
1,6,3,3,15,0.0,20.0
1,6,3,3,30,0.0,32.0
1,6,3,3,45,0.0,28.0
1,6,4,3,0,0.0,20.0
1,6,4,3,15,0.0,18.0
1,6,4,3,30,0.0,176.0
1,6,4,3,45,0.0,513.0
1,6,5,3,0,0.0,38.0
1,6,5,3,15,0.0,51.0
1,6,5,3,30,0.0,39.0
1,6,5,3,45,0.0,38.0
1,6,6,3,0,0.0,43.0
1,6,6,3,15,0.0,34.0
1,6,6,3,30,0.0,35.0
1,6,6,3,45,0.0,46.0
1,6,7,3,0,0.0,45.0
1,6,7,3,15,0.0,31.0
1,6,7,3,30,4.0,36.0
1,6,7,3,45,20.0,41.0
1,6,8,3,0,33.0,73.0
1,6,8,3,15,33.0,91.0
1,6,8,3,30,32.0,67.0
1,6,8,3,45,119.0,186.0
1,6,9,3,0,215.0,378.0
1,6,9,3,15,223.0,399.0
1,6,9,3,30,271.0,489.0
1,6,9,3,45,223.0,393.0
1,6,10,3,0,359.0,650.0
1,6,10,3,15,872.0,665.0
1,6,10,3,30,272.0,456.0
1,6,10,3,45,363.0,526.0
1,6,11,3,0,106.0,163.0
1,6,11,3,15,136.0,223.0
1,6,11,3,30,174.0,293.0
1,6,11,3,45,163.0,264.0
1,6,12,3,0,149.0,256.0
1,6,12,3,15,160.0,278.0
1,6,12,3,30,216.0,375.0
1,6,12,3,45,344.0,634.0
1,6,13,3,0,738.0,989.0
1,6,13,3,15,264.0,400.0
1,6,13,3,30,600.0,909.0
1,6,13,3,45,237.0,415.0
1,6,14,3,0,216.0,406.0
1,6,14,3,15,203.0,353.0
1,6,14,3,30,152.0,245.0
1,6,14,3,45,66.0,67.0
1,6,15,3,0,13.0,0.0
1,6,15,3,15,4.0,0.0
1,6,15,3,30,3.0,0.0
1,6,15,3,45,2.0,0.0
1,6,16,3,0,0.0,0.0
1,6,16,3,15,0.0,0.0
1,6,16,3,30,0.0,0.0
1,6,16,3,45,0.0,0.0
1,6,17,3,0,0.0,0.0
1,6,17,3,15,0.0,0.0
1,6,17,3,30,0.0,0.0
1,6,17,3,45,0.0,0.0
1,6,18,3,0,0.0,0.0
1,6,18,3,15,0.0,0.0
1,6,18,3,30,0.0,0.0
1,6,18,3,45,0.0,0.0
1,6,19,3,0,0.0,0.0
1,6,19,3,15,0.0,0.0
1,6,19,3,30,0.0,0.0
1,6,19,3,45,0.0,0.0
1,6,20,3,0,0.0,0.0
1,6,20,3,15,0.0,0.0
1,6,20,3,30,0.0,0.0
1,6,20,3,45,0.0,0.0
1,6,21,3,0,0.0,0.0
1,6,21,3,15,0.0,0.0
1,6,21,3,30,0.0,0.0
1,6,21,3,45,0.0,0.0
1,6,22,3,0,0.0,0.0
1,6,22,3,15,0.0,0.0
1,6,22,3,30,0.0,0.0
1,6,22,3,45,0.0,0.0
1,6,23,3,0,0.0,0.0
1,6,23,3,15,0.0,0.0
1,6,23,3,30,0.0,0.0
1,6,23,3,45,0.0,0.0
1,7,0,4,0,0.0,0.0
1,7,0,4,15,0.0,0.0
1,7,0,4,30,0.0,0.0
1,7,0,4,45,0.0,0.0
1,7,1,4,0,0.0,0.0
1,7,1,4,15,0.0,0.0
1,7,1,4,30,0.0,0.0
1,7,1,4,45,0.0,0.0
1,7,2,4,0,0.0,0.0
1,7,2,4,15,0.0,0.0
1,7,2,4,30,0.0,0.0
1,7,2,4,45,0.0,0.0
1,7,3,4,0,0.0,0.0
1,7,3,4,15,0.0,0.0
1,7,3,4,30,0.0,0.0
1,7,3,4,45,0.0,0.0
1,7,4,4,0,0.0,0.0
1,7,4,4,15,0.0,0.0
1,7,4,4,30,0.0,0.0
1,7,4,4,45,0.0,0.0
1,7,5,4,15,0.0,0.0
1,7,5,4,30,0.0,0.0
1,7,5,4,45,0.0,0.0
1,7,6,4,0,0.0,0.0
1,7,6,4,15,0.0,0.0
1,7,6,4,30,0.0,0.0
1,7,6,4,45,1.0,0.0
1,7,7,4,0,2.0,0.0
1,7,7,4,15,5.0,0.0
1,7,7,4,30,7.0,0.0
1,7,7,4,45,9.0,0.0
1,7,8,4,0,12.0,0.0
1,7,8,4,15,15.0,0.0
1,7,8,4,30,10.0,16.0
1,7,8,4,45,7.0,38.0
1,7,9,4,0,7.0,39.0
1,7,9,4,15,8.0,35.0
1,7,9,4,30,7.0,35.0
1,7,9,4,45,8.0,53.0
1,7,10,4,0,8.0,42.0
1,7,10,4,15,8.0,36.0
1,7,10,4,30,15.0,561.0
1,7,10,4,45,8.0,36.0
1,7,11,4,0,8.0,36.0
1,7,11,4,15,14.0,50.0
1,7,11,4,30,21.0,52.0
1,7,11,4,45,13.0,32.0
1,7,12,4,0,10.0,35.0
1,7,12,4,15,26.0,41.0
1,7,12,4,30,30.0,42.0
1,7,12,4,45,33.0,79.0
1,7,13,4,0,36.0,72.0
1,7,13,4,15,34.0,50.0
1,7,13,4,30,35.0,48.0
1,7,13,4,45,35.0,51.0
1,7,14,4,0,28.0,43.0
1,7,14,4,15,31.0,48.0
1,7,14,4,30,29.0,59.0
1,7,14,4,45,8.0,47.0
1,7,15,4,0,4.0,37.0
1,7,15,4,15,3.0,37.0
1,7,15,4,45,2.0,35.0
1,7,16,4,0,0.0,49.0
1,7,16,4,15,0.0,51.0
1,7,16,4,30,0.0,134.0
1,7,16,4,45,0.0,46.0
1,7,17,4,0,0.0,42.0
1,7,17,4,15,0.0,37.0
1,7,17,4,30,0.0,60.0
1,7,17,4,45,0.0,340.0
1,7,18,4,0,0.0,99.0
1,7,18,4,15,0.0,93.0
1,7,18,4,30,0.0,203.0
1,7,18,4,45,0.0,528.0
1,7,19,4,0,0.0,121.0
1,7,19,4,15,0.0,118.0
1,7,19,4,30,0.0,123.0
1,7,19,4,45,0.0,113.0
1,7,20,4,0,0.0,442.0
1,7,20,4,15,0.0,337.0
1,7,20,4,30,0.0,99.0
1,7,20,4,45,0.0,85.0
1,7,21,4,0,0.0,84.0
1,7,21,4,15,0.0,98.0
1,7,21,4,30,0.0,100.0
1,7,21,4,45,0.0,112.0
1,7,22,4,0,0.0,40.0
1,7,22,4,15,0.0,39.0
1,7,22,4,30,0.0,36.0
1,7,22,4,45,0.0,50.0
1,7,23,4,0,0.0,43.0
1,7,23,4,15,0.0,47.0
1,7,23,4,30,0.0,38.0
1,7,23,4,45,0.0,36.0
1,8,0,5,0,0.0,37.0
1,8,0,5,15,0.0,39.0
1,8,0,5,30,0.0,81.0
1,8,0,5,45,0.0,102.0
1,8,1,5,0,0.0,29.0
1,8,1,5,15,0.0,20.0
1,8,1,5,30,0.0,20.0
1,8,1,5,45,0.0,18.0
1,8,2,5,0,0.0,16.0
1,8,2,5,15,0.0,82.0
1,8,2,5,30,0.0,42.0
1,8,2,5,45,0.0,28.0
1,8,3,5,0,0.0,20.0
1,8,3,5,15,0.0,18.0
1,8,3,5,30,0.0,20.0
1,8,3,5,45,0.0,56.0
1,8,4,5,0,0.0,45.0
1,8,4,5,15,0.0,26.0
1,8,4,5,30,0.0,23.0
1,8,4,5,45,0.0,34.0
1,8,5,5,0,0.0,37.0
1,8,5,5,15,0.0,42.0
1,8,5,5,30,0.0,47.0
1,8,5,5,45,0.0,44.0
1,8,6,5,0,0.0,38.0
1,8,6,5,15,0.0,496.0
1,8,6,5,30,0.0,38.0
1,8,6,5,45,0.0,41.0
1,8,7,5,0,0.0,37.0
1,8,7,5,15,0.0,72.0
1,8,7,5,30,0.0,42.0
1,8,7,5,45,0.0,41.0
1,8,8,5,0,0.0,41.0
1,8,8,5,15,0.0,38.0
1,8,8,5,30,2.0,45.0
1,8,8,5,45,43.0,114.0
1,8,9,5,0,41.0,84.0
1,8,9,5,15,90.0,123.0
1,8,9,5,30,35.0,56.0
1,8,9,5,45,39.0,51.0
1,8,10,5,0,37.0,48.0
1,8,10,5,15,33.0,52.0
1,8,10,5,30,35.0,73.0
1,8,10,5,45,31.0,68.0
1,8,11,5,0,13.0,145.0
1,8,11,5,15,17.0,54.0
1,8,11,5,30,49.0,55.0
1,8,11,5,45,35.0,50.0
1,8,12,5,0,41.0,61.0
1,8,12,5,15,13.0,58.0
1,8,12,5,30,12.0,46.0
1,8,12,5,45,6.0,39.0
1,8,13,5,0,5.0,40.0
1,8,13,5,15,8.0,39.0
1,8,13,5,30,8.0,42.0
1,8,13,5,45,8.0,56.0
1,8,14,5,0,8.0,50.0
1,8,14,5,15,9.0,41.0
1,8,14,5,30,85.0,144.0
1,8,14,5,45,56.0,80.0
1,8,15,5,0,22.0,65.0
1,8,15,5,15,7.0,74.0
1,8,15,5,30,3.0,83.0
1,8,15,5,45,2.0,63.0
1,8,16,5,0,1.0,56.0
1,8,16,5,15,0.0,52.0
1,8,16,5,30,0.0,78.0
1,8,16,5,45,0.0,202.0
1,8,17,5,0,0.0,368.0
1,8,17,5,15,0.0,156.0
1,8,17,5,30,0.0,85.0
1,8,17,5,45,0.0,102.0
1,8,18,5,0,0.0,102.0
1,8,18,5,15,0.0,89.0
1,8,18,5,30,0.0,111.0
1,8,18,5,45,0.0,123.0
1,8,19,5,0,0.0,118.0
1,8,19,5,15,0.0,106.0
1,8,19,5,30,0.0,82.0
1,8,19,5,45,0.0,61.0
1,8,20,5,0,0.0,29.0
1,8,20,5,15,0.0,27.0
1,8,20,5,30,0.0,38.0
1,8,20,5,45,0.0,20.0
1,8,21,5,0,0.0,15.0
1,8,21,5,15,0.0,19.0
1,8,21,5,30,0.0,17.0
1,8,21,5,45,0.0,22.0
1,8,22,5,0,0.0,28.0
1,8,22,5,15,0.0,18.0
1,8,22,5,30,0.0,17.0
1,8,22,5,45,0.0,18.0
1,8,23,5,0,0.0,17.0
1,8,23,5,15,0.0,40.0
1,8,23,5,30,0.0,58.0
1,8,23,5,45,0.0,18.0
1,9,0,6,0,0.0,17.0
1,9,0,6,15,0.0,23.0
1,9,0,6,30,0.0,20.0
1,9,0,6,45,0.0,20.0
1,9,1,6,0,0.0,31.0
1,9,1,6,15,0.0,20.0
1,9,1,6,30,0.0,18.0
1,9,1,6,45,0.0,15.0
1,9,2,6,0,0.0,31.0
1,9,2,6,15,0.0,52.0
1,9,2,6,30,0.0,47.0
